factor,folder,nd,nbad,nmir_bad,ic,resid_mean,max_mirror_dev,lambda,lambda_short,lambda_long,ssm,gamma,share,share_ic,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,gsd1,gsd2,gsd3,gsd4,gsd5,gsd6,gsd7,gsd8,gsd9,gsd10
hm104/x15y10_ba_cold_f02_corr_f28,hm104,2425,0,0,0.036239909067830436,0.0004750474797019886,0.0,0.9937219646184547,1.0,0.9721349721900597,0.9721349721900597,0.9878787878787879,0.5691699658819748,0.5691699658819748,0.8740265347664123,5.346083124084703,12.100842380468546,17.5932709001875,21.01827857746484,23.98842431495823,23.894766571956733,25.219797304234895,26.977168004924778,30.52335175225743,0.012991890364704502,0.005386131515158215,0.001844931462666156,0.0002333974784908314,-0.0001000657711310504,0.0002644513791939685,0.0011325008197970387,0.00249167555659986,0.004446710319010593,0.007073238463638394,726.6949568249652,619.8719944925067,587.6821992408744,569.550017762756,557.2689265433078,551.0393344297227,533.4002880663007,525.0201880220898,515.8777906816185,529.0710068895871
hm104/x15y10_ba_cold_f17_median,hm104,2424,1,0,0.03574725198742303,0.0002879540706480102,0.0,0.37521170507030804,-0.1563003510145323,1.0,-0.1563003510145323,0.8181818181818182,0.43886469967254804,0.43886469967254804,18.610303547800502,3.4501962741736625,7.6311201808659055,11.315571258269499,14.511835383872633,18.294051016141292,21.578743249079057,26.98729922313444,31.525663710974587,36.81887033865694,0.005936686593749574,0.005128876954235088,0.0029229609055584915,0.001315768733222402,0.00025754094407929874,-3.926666891540612e-05,0.0005055273660669857,0.0023354160895771815,0.005502979999641587,0.011592806999559765,722.3651056930598,614.0988144059704,601.2399681322199,587.9231571698374,574.2269365138345,558.6706760458466,541.3961935061443,523.3877048100521,500.6183326338642,467.04879410541133
hm104/x15y10_ba_cold_f20_corr_f28,hm104,2425,0,0,0.012237047270413453,-7.604489353047046e-05,0.0,1.0,1.0,1.0,1.0,1.0,0.6581771390224608,0.6581771390224608,6.045837671081087,8.9893355746962,12.767542186165572,17.027710244978895,17.93829355427857,19.51678365357617,21.911498157669698,22.585638650535426,25.091707734914756,35.675207712587365,0.004724636646451178,0.002644886403590677,0.0008326832921616897,9.05868419391051e-07,-9.891643763845105e-05,0.0001681298176512853,0.0007954499393576205,0.0013269658596745447,0.0018732346006608265,4.511617361515095e-05,591.9013327562863,576.0123543362823,568.069535605165,564.2424374857849,557.2303286923413,551.7772485781684,547.6685391181237,546.7089649756011,555.2512839080293,670.6362010195868
hm104/x15y10_ba_cold_f34_mean,hm104,2425,0,0,0.05413099252410066,0.0005789820357944355,0.0,1.0,1.0000000000000002,1.0,1.0,1.0,0.5103327349824857,0.5103327349824857,-13.400541447845509,-4.181081946998342,5.3486922571365465,12.219317390896125,19.156428148699078,24.02586848715429,28.07437547765441,31.593233278097085,37.25158049702896,47.484709188518146,0.014891338764614275,0.007686352923737451,0.0034499315951795934,0.001209906794059672,9.181389871714985e-05,0.0001951958283918486,0.001390709599415851,0.0034660606965734317,0.007441870804311799,0.013728829583305282,766.2743048443772,631.5832794128027,595.4710691842397,571.6278213653617,555.2136000553212,537.4008959961714,518.9442651362609,505.6033420180163,488.7133793358596,498.71654726580977
hm104/x15y10_ba_hot_f00_corr_f28,hm104,2425,0,0,0.029561703238628768,0.00028066215739669127,0.0,0.9065146950605621,1.0,0.5629739994071062,0.5629739994071062,0.9636363636363636,0.551085169589171,0.551085169589171,-5.56478015148491,2.902863060517915,9.306013988120236,13.239404826397823,16.011844730401847,18.844743760087585,21.71547303760145,23.288983542432202,24.03568634059204,22.58423745140657,0.009395383470627764,0.004555233399253642,0.001779288802465077,0.000416341029031927,-9.899211380191784e-06,0.0001871101551918174,0.0010035942479055303,0.0023060320802481345,0.0039307474006853495,0.0057172097072029455,620.3994356494991,595.0861892283883,583.4609106232828,571.0989883171776,561.8237568493034,554.8507137344446,545.1745198423446,535.9768262625068,525.0992702180419,524.682540947403
hm104/x15y10_ba_hot_f05_mean,hm104,2425,0,0,0.024259549080370688,0.00017702713542763112,0.0,1.0,1.0,1.0,1.0,1.0,0.5192413182237646,0.5192413182237646,-5.6383115138685,-0.33621038423613936,6.495216771727539,11.726426342899495,15.249659180965125,17.701768690869475,20.93735438096612,24.342296993718215,27.004130750170365,28.86004344491296,0.006045976903683189,0.00419760209653359,0.0017463643217252326,0.0005152599112234383,-5.627923204983102e-07,0.000100557255160402,0.00069598304035278,0.0018068604815170634,0.0032869378357103496,0.005687542891357471,558.1859728731883,573.1511357230709,570.4913515005155,571.2073229684721,565.603981116655,564.0558481386181,560.923995130187,557.941512429754,554.7387363825211,546.0153620999447
hm104/x15y10_ba_hot_f07_corr_f30,hm104,2425,0,0,0.039125561800088214,0.00035747958994870584,0.0,0.8062924494939722,1.0,0.14088130197633095,0.14088130197633095,0.9272727272727272,0.553326741310495,0.553326741310495,-19.852514073842197,-2.1752951027216936,7.582812387965841,13.91682264150308,19.296718300728052,21.99085573422121,25.30622971801242,27.65843386349782,28.939396289391677,23.70693161091756,0.012563452812454974,0.006010083011246508,0.0023545027350098374,0.0005860464041390933,-6.266836665658793e-05,0.00024005936239562153,0.0012996557016911098,0.0029783130506558903,0.005317728729467357,0.00748090876973563,667.3447557886848,614.7631922517083,590.7099204324816,572.65998534063,556.8219645190511,546.4101743448643,532.755415149599,519.5814960359189,503.3054799459169,499.0334345289572
hm104/x15y10_ba_hot_f08_corr_f25,hm104,2425,0,0,-0.03439386507615491,-0.0002638753605464875,0.0,-0.699908791728262,-0.12956012139005946,-1.0,-1.0,-0.9272727272727272,0.47442074588909505,0.5255792541109049,22.263135779439537,29.06405727561309,26.38572601273789,22.6956069226004,20.238577309035726,15.330924999047184,12.496370623409739,7.586643533042788,-0.2309396341496685,-9.460717607930002,-0.007459355605070027,-0.00504620079885743,-0.002607442177603434,-0.0009013997874105804,-0.00017757680912461432,-6.226930296437907e-05,-0.0006347897058516287,-0.0022113696274278036,-0.005104911330998834,-0.009924674570299677,532.7664078917866,520.7508690910996,533.4815510285848,543.3407198438432,552.6127076174685,561.2079519117391,571.4356092400268,580.2285129998811,591.62510623392,632.457566365927
hm104/x15y10_ba_hot_f13_std,hm104,2425,0,0,0.016895860422518918,0.00022614629525168932,0.0,1.0,1.0,1.0,1.0,1.0,0.4978642154903762,0.4978642154903762,5.924639227519592,7.6465923502490405,10.54550296692621,13.120222207052064,15.452476715247943,16.527433240191744,17.22365704077016,19.475939257510685,19.953702838015914,20.455221221152513,0.004661180073994795,0.002217912254667748,0.001097753473855876,0.00029746584512976626,2.4942498772552752e-05,3.7844717578401056e-05,0.00028449355386788653,0.0010380829202443704,0.0019519196556764494,0.005058119133479382,647.8629927574574,578.0938455071447,570.2375293759046,563.0257693279061,559.1412612537428,553.6214295705824,549.043789555924,541.1433988776863,532.4435458769493,509.54993729424604
hm104/x15y10_ba_hot_f16_corr_f25,hm104,2425,0,0,-0.028584639317721334,-0.0003909549884606928,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4810162788074404,0.5189837211925595,28.513841256024424,26.470231448178104,24.465539795154875,22.26197133463617,19.54201601568726,16.518658988875735,12.60929975713397,8.252385367376718,2.3528893895947283,-14.700444666499873,-0.007195733314547614,-0.003628818019474524,-0.001920377159606981,-0.0007199375225399432,-9.675510576356333e-05,-3.833056336361619e-05,-0.0004964834018686699,-0.001694643960136758,-0.0037586407798931216,-0.008643964502065903,507.63224163876407,521.3457427122485,535.3780818703443,546.4014720493278,556.5678832604722,565.7780220986347,572.9333806685655,583.6447525194083,594.1705592004861,629.5308254439199
hm104/x15y10_ba_hot_f22_corr_f28,hm104,2425,0,0,-0.03263390849384189,0.00011637120149862593,0.0,-0.18476135978066033,0.3173739984189137,-0.4394059835953416,-0.4394059835953416,-0.7818181818181819,0.5118223832457889,0.48817761675421123,14.481715432568636,27.39417241134354,26.64096965320885,24.785796877129236,20.70330186995761,14.762916921124415,7.933722801739113,2.8530599059969246,0.6294420930721752,6.133894283705396,-0.006233797618497914,-0.005851906535854488,-0.003258498485279625,-0.0012679596445803192,-0.00015016392142299835,-0.00015403344599317656,-0.0015211861170057815,-0.003641483612656515,-0.00569439554635503,-0.004976854767694655,499.2287668268219,495.2974708755903,512.2233209953675,531.927747338447,553.3682953241549,575.812811656088,598.9244760910861,611.5571291646199,611.9149322180441,606.0281163573217
hm104/x15y10_ba_hot_f23_corr_f25,hm104,2425,0,0,-0.015619768638983244,-0.00022670502433144558,0.0,-0.9333674206891747,-0.6674333838016563,-1.0,-1.0,-0.9878787878787879,0.4546464866369833,0.5453535133630167,22.903756187176494,23.93581133069642,21.791903612440382,20.50033571836331,18.76125947729272,15.643105594669795,12.96997464163313,10.484947515482087,4.995814434203514,-6.009626943999766,-0.0033251750487231155,-0.0021026156400317944,-0.0009731256229357855,-0.00048290882600561963,-0.00011457715328470524,-4.717644331356688e-06,-0.0003005205229393538,-0.0007581851019024358,-0.0022298350540028234,-0.005101403000494804,539.3695979567179,547.527652467222,553.4916217925216,556.303424467227,558.2762833772899,561.3402979317848,562.855532323587,565.0821329010629,566.3107178526832,607.1109446173352
hm104/x15y10_ba_hot_f23_corr_f28,hm104,2425,0,0,0.01007041721522448,0.0002481974569616241,0.0,0.5592304353427289,1.0,-0.8228911611576377,-0.8228911611576377,0.3333333333333333,0.8477924316411213,0.8477924316411213,-4.990772671547121,10.733624416305126,16.280903065975576,18.001703984161693,18.257037684982215,19.831014546149646,20.53199939943443,18.17400120746494,16.19309482896817,13.317118981774707,0.007725992289869819,0.0014054291326728626,-0.00015091593429143466,-0.0004570258460747685,-0.0001962760692053558,0.0002384707735854995,0.0008339545177432323,0.0010661032238890784,0.0006714394005436676,-0.0013149517304697567,639.4187952061508,583.5210322618591,566.5197669733195,556.2355975151083,548.5914298201559,547.5320342891218,541.203909530982,535.2041014998716,538.9858982544374,561.4928459840581
hm104/x15y10_ba_hot_f23_corr_f31,hm104,2425,0,0,-0.026796700025742054,-0.00020955151886348314,0.0,-0.9709072859816503,-0.8736066251596553,-0.9999999999999998,-0.9999999999999998,-0.9878787878787879,0.4794099813410789,0.5205900186589212,25.191071829773932,25.693204791467355,23.677253221115706,21.210410585212514,18.2497794938343,15.84699792815073,12.19983778067446,8.933874845702261,3.4273442935217573,-8.324161622298945,-0.0064668827407554095,-0.003720795743967622,-0.001832081746223572,-0.0006340979942293161,-9.228614441924034e-05,-1.3775946364913556e-05,-0.0005002152179898339,-0.0015657813171319856,-0.0038248267749352353,-0.007936404880861465,519.635810324195,518.8885800122065,535.539100882552,549.5254880915926,555.3049615320227,566.4241304308434,574.3755146696276,583.2971626207468,595.5448781427843,611.2250796087145
hm104/x15y10_ba_hot_f28_autocorr1,hm104,2425,0,0,-0.06455931854006301,-0.0008756572480011754,0.0,-0.9896987635355959,-0.8786122604554816,-1.0,-1.0,-0.9878787878787879,0.41544198973566787,0.5845580102643322,33.65586609016764,34.06787383585441,32.92815401090196,29.8128873001144,27.691589003843692,23.45563576459437,15.625642056668427,5.062208694565629,-10.563988030341223,-45.512019800483735,-0.011058386787684534,-0.007884829345106838,-0.004751889777766078,-0.0022342154995964743,-0.0005275455506725851,0.0002634310826332932,-0.00044092125616000883,-0.003197953989756541,-0.009346064377399859,-0.024505285790552226,483.6318185000684,481.79744889925576,497.4545063331339,511.7677115403336,530.5353115287163,552.3007359252797,574.2224713301491,600.657750592762,639.4095824744979,706.675455781398
hm104/x15y10_ba_hot_f28_autocorr1_abs,hm104,2425,0,0,-0.06457031858410439,-0.0008775985427740318,0.0,-0.9905624695117498,-0.889361726831733,-1.0,-1.0,-0.9878787878787879,0.4154802068036875,0.5845197931963123,33.72081208704306,34.0984732828663,32.92189539610286,29.826211093906984,27.649180568285175,23.476581536597127,15.608768772310265,5.070280485685606,-10.562805659589031,-45.55776767260668,-0.011062057474330369,-0.00788840204817431,-0.004752438843872001,-0.0022336020163308224,-0.0005265641119537864,0.00026440800296260655,-0.00044249055693045984,-0.00319750314710061,-0.009346428000331973,-0.024507641845268574,483.4502413324625,481.85499750114354,497.46080489550917,511.8119530006936,530.5117519300311,552.3091504896558,574.2110183831561,600.7030634082423,639.441715060352,706.6590817130106
hm104/x15y10_ba_hot_f28_median,hm104,2425,0,0,-0.05470735654308955,-0.0006863584807324783,0.0,-0.9457685515471457,-0.764699640066972,-1.0,-1.0,-0.9878787878787879,0.431153670231239,0.5688463297687611,30.806363204330765,32.26882069580621,28.60754371077521,24.27018912661346,21.300719288929823,17.150479991344966,11.342014037491266,5.012879025497089,-4.262718810314843,-20.20264883098047,-0.010592219304141916,-0.00683192766132127,-0.0038005624728068557,-0.0016507012176102474,-0.0004159409282596148,0.0001627261596982683,-0.00048544260162995055,-0.002775751644637106,-0.008111934056836623,-0.019519244334811767,489.01160339128177,504.55776662118626,513.6746873368869,517.9954774748105,524.3331610588797,535.0375960505456,550.9334557545398,573.8397981429763,616.0330494551829,725.5458413742497
hm104/x15y10_ba_hot_f28_p25,hm104,2425,0,0,-0.055342797093586665,-0.0006414767452914045,0.0,-0.9254248947112731,-0.7031141189892866,-1.0,-1.0,-0.9878787878787879,0.43266194022583826,0.5673380597741617,30.71813004427401,32.769581800849785,28.66732595710518,24.967267523694083,21.00123350771051,16.667382490321284,11.496088002613762,5.257999774137948,-5.052331257948439,-20.196032758024494,-0.010530249883126485,-0.007023911734514244,-0.003898382807423171,-0.0018092574024175486,-0.0004053775673270952,0.00014527586316421788,-0.0005319599751503906,-0.0029293482598788407,-0.008401579507093814,-0.019316529074527865,491.33037802808457,508.16360413222895,512.8405886978941,517.1524218824222,524.1306961611987,534.2939779874108,551.373947579444,576.9984629022576,617.0079899037271,720.2189673062948
hm104/x15y10_ba_hot_f28_p95,hm104,2425,0,0,-0.05927605032951242,-0.0008461405250677088,0.0,-0.9040088107190971,-0.5384189189452978,-1.0,-1.0,-0.9636363636363636,0.415024494553611,0.5849755054463891,30.351674511360397,33.674718043766696,30.371600215561898,28.34224434853706,22.599235861846825,18.31772231773029,13.885361326239037,6.436385381839975,-5.461713346082746,-32.23866641894123,-0.01045762626278727,-0.007161453252483414,-0.004106690025782393,-0.0020813229654071987,-0.00044275127694246854,0.00020600518510276581,-0.0002095476783507034,-0.0025266267383111983,-0.008189156069522804,-0.023460740719960016,487.5697172673173,501.4865092076705,507.4534543520013,515.8267938211189,522.5250199928154,532.2699471735125,549.4122030706508,575.1721435806446,614.8478907146865,739.9235920152398
hm104/x15y10_ba_hot_f28_trend,hm104,2425,0,0,0.0057865658866913154,0.00015622133741809513,0.0,0.12257941877998428,1.0000000000000002,-1.0,-1.0,-0.030303030303030304,1.517851698995936,1.517851698995936,-4.030167528156404,15.708604007263814,19.725812622359825,21.29095712008779,21.66495767098794,21.76428165281614,20.69159660198201,16.843502085086875,11.037979431269639,1.6030527776100507,0.00910163475364602,0.0011959215601791888,-0.0006109319839551793,-0.000787857804472421,-0.0003527384853507484,0.00041990049534765093,0.0012316521624246976,0.0013171976290583195,8.601342230424668e-05,-0.005970447199908559,654.651622382826,593.0254417215871,567.614463910812,552.0316367411486,542.0616883889322,534.2539293476132,526.4684588797551,525.8191402822224,530.6375729618434,581.3579545971996
hm104/x60y3_ba_cold_f14_mean,hm104,2425,0,0,0.020484763460821086,0.00022918814813908166,0.0,-0.057378423698799814,-0.6670446801318088,1.0,-0.6670446801318088,0.45454545454545453,0.3870785151413302,0.3870785151413302,34.16594599862379,8.445700237770772,9.47034555108269,11.478609555836277,13.582750705857924,15.30611730686344,17.804039417482024,21.196100788904754,23.97933848053936,31.374538256935523,0.0024806753606631034,0.0026098960346159095,0.0016917200798201451,0.000852348672372934,0.000205857867894262,-0.00012369203349784613,8.845140621272589e-05,0.0010593120979753056,0.0029770268562411078,0.008413978970384404,738.4582536824147,573.0293447911725,568.6958891551682,567.8095479481848,563.1560558725074,559.3490046994336,551.7147077479077,544.6356514021039,531.2886021719767,505.0441622498043
hm104/x60y3_ba_hot_f05_corr_f33,hm104,2425,0,0,-0.023066187261220828,-9.653261810909442e-05,0.0,-0.9039898773024295,-0.6720632079909878,-1.0,-1.0,-0.9878787878787879,0.4871951422773104,0.5128048577226895,25.73329730242784,27.296365830860648,24.407430886411365,21.81830275348466,19.32669166911154,15.00003024317564,10.600633968982972,7.1512428369975165,-0.6927444999368078,-3.701059982671644,-0.005093898866021676,-0.0034919077654530324,-0.001757359094582186,-0.0007282963600561274,-0.00011924207579849259,-5.064513398338517e-05,-0.0006161504195104872,-0.001726031122375924,-0.004266249718755161,-0.005119874086575277,554.5569959267926,541.5310913434093,548.2537436391323,553.9633718861212,562.1408768266805,566.5788923911497,569.4532419563124,575.5776595453026,577.2386471967613,569.4517254817252
hm104/x60y3_ba_hot_f28_p95,hm104,2425,0,0,-0.05619395733507175,-0.0007745460795529,0.0,-0.8777713595438559,-0.44587084485134315,-1.0,-1.0,-0.9636363636363636,0.4153978012575351,0.584602198742465,28.320259349393368,32.29164101379732,30.058830661626466,27.211014410348383,21.929246418626747,19.646911871187157,12.996454725481119,7.201235596924825,-3.7550514435645073,-28.71981030731152,-0.009918138896156866,-0.006772138266605671,-0.004013300325881486,-0.0019057710205911567,-0.00041175307329440825,0.00023394947774363852,-0.00031610742883883287,-0.0023915853663622304,-0.007784441585568549,-0.02214012476996321,488.8122870230721,502.88317048864036,510.9018453720196,518.6378953692945,522.7918550798796,535.4642144123433,550.781642964529,574.2004033127492,614.0884731776588,732.1510539576494
hm104/x60y3_buy_hot_f12_mean,hm104,2425,0,0,0.04272879123037698,0.00023114490122614674,0.0,1.0,0.9999999999999998,1.0,0.9999999999999998,1.0,0.477388012753026,0.477388012753026,-11.485072865532828,-6.86873260699195,2.5887793507766164,9.920495043315649,14.297828644105783,18.75927574837317,24.22865791033909,30.814279595509454,35.34566815418133,38.6123392510855,0.008483285811237296,0.007107600055508969,0.0033830091819938204,0.0011682028512096623,0.00014576902780450609,4.6640215161757444e-05,0.0008373469652597008,0.0030778698128166968,0.006397598450902794,0.011850323957255646,580.782573535176,592.0746172322034,586.9372288631869,580.5845019394598,569.0475711845576,562.5645881738037,551.3466962617247,537.6746275119846,518.7296022884229,496.02046907012857
hm104/x60y3_buy_hot_f28_curvature,hm104,2425,0,0,-0.04446127820931871,-0.0006107854602829065,0.0,-0.9817137148577512,-0.8581378873136641,-1.0,-1.0,-0.9515151515151515,0.4097859552921928,0.5902140447078071,28.77353159348755,28.90467052424954,29.269489588414356,26.819879837560617,22.773334107301352,20.072260260099423,15.685989422021779,9.219485983883953,-0.9324364431937513,-24.478264692689795,-0.007065419938980258,-0.005386262108830237,-0.0035101921450332845,-0.0016488212852873026,-0.00035862058306594137,0.0001681537358983475,-0.0002422368569755974,-0.002015673304849859,-0.006537871687184016,-0.017253548574727676,518.6768744809145,515.8277608393979,523.2388732257908,530.9835840742141,538.7825343174536,549.2430413262208,560.5685929953397,577.6670165450478,606.0792659173488,662.2771719356389
hm105/x15y10_ba_cold_f04_corr_f09,hm105,2425,0,0,0.011752687258974992,-0.00010118695797582096,0.0,-0.6702219371115486,-0.781736357006804,-0.7455152776657857,-0.781736357006804,0.04242424242424243,0.49165739825962074,0.49165739825962074,56.33486477237764,9.004366785683859,11.650859957491331,12.53175077958729,14.802377739791845,18.87156191205632,19.88896504882999,20.344942152780707,17.793585297421178,10.239000639255336,0.0014907928908915319,0.0024787480449410086,0.0012014353014798507,0.000564893243609585,9.21754758808623e-05,7.350008705067888e-05,0.0005562409510684596,0.0015139851776787975,0.0015282036169439698,0.002353899427406074,780.2308491257992,566.686298116775,567.077710136114,566.7323440061531,569.3597364448416,565.0121284564528,556.3664058548519,541.3126719886177,540.8141160481915,555.5283897042573
hm105/x15y10_ba_cold_f11_corr_f28,hm105,2425,0,0,-0.039655085781621635,-0.0005328996465578577,0.0,-0.7964462139124578,0.7545940669768518,-1.0000000000000002,-1.0000000000000002,-0.793939393939394,0.34785591109175457,0.6521440889082455,24.708070170071558,24.268858646485526,24.362428587165788,25.414538500607637,27.40911660169652,23.3047821386412,19.93945602803406,15.597458422357462,6.361446897719302,0.13425499121118847,-0.0034550120515192727,-0.004624688877463995,-0.003158522785600434,-0.0018655966148979875,-0.0005050633724321664,0.00033417531251551876,0.0002261852292710797,-0.0013967911114649326,-0.00609509777000522,-0.018581774093466476,556.7952294888992,501.46446115386175,505.48242570270145,513.0861528824871,544.7786169076658,543.9874612494793,561.7163119271642,592.541838698889,641.885409000565,821.6065806129494
hm105/x15y10_ba_cold_f12_corr_f35,hm105,2425,0,0,-0.007695192360390807,0.00013937880265277127,0.0,0.7114562872031265,0.5529681454725516,0.8031289749817655,0.5529681454725516,0.3212121212121212,0.4185359597112691,0.5814640402887309,8.98760747360573,12.152283138154331,21.57490841650731,19.880852517396768,17.95157299883963,16.899399532163564,14.226358119193536,12.293545459177627,12.207080120728719,55.18372988340405,-0.0006587727354441675,-0.0004158767619244591,-0.0015895126440319022,-0.0005367311130018076,-7.815650624834045e-05,7.646040509567242e-06,-0.00026980515105012984,-0.0010646334191779013,-0.0017083065568342026,-0.001520422315840232,538.694215067592,543.4406474799963,552.7289183396174,556.5019580731141,561.1148663509454,563.3433169188991,564.0112265823313,569.8117081314182,575.6293957553926,788.3217958678878
hm105/x15y10_ba_cold_f13_corr_f20,hm105,2425,0,0,0.044742983558019714,0.0004530828734166814,0.0,1.0000000000000002,1.0,1.0,1.0,1.0,0.4909427425926337,0.4909427425926337,2.2831717507916354,2.4960871902540873,6.737271904383192,10.1023217749121,16.11523732710371,26.053583859135767,26.221015185058754,30.71559681800116,32.55903648514629,38.28099292304428,0.012239917355908467,0.005705460308710142,0.00248922471709294,0.0010851620429435346,0.00022404088659929442,4.9575711926641166e-05,0.0009872335721882017,0.0031742655736263286,0.006622571149861385,0.0117124493657461,754.1443213806672,625.4603497524877,598.863217204325,591.933969245526,597.7727725673641,600.464220231838,548.8979924251131,519.0460797682839,484.02980831395416,472.92362900989167
hm105/x15y10_ba_cold_f22_corr_f24,hm105,2425,0,0,0.02053561136701281,0.0006253963577246729,0.0,1.0000000000000002,1.0,1.0,1.0,1.0,0.5451883836115491,0.5451883836115491,-16.988420768953425,7.296142017413198,11.568743457881096,15.392283620084521,16.721955207046094,17.98539068276745,20.218028311549116,23.23731997219157,24.246710096699292,71.96060074020315,0.007625764183124944,0.002101512293464279,0.0009007878565568306,0.00022406249171617827,2.6911134099860812e-06,7.393995234505793e-05,0.000572695436398196,0.001531792303821886,0.0022292177571373063,0.004647751621313497,612.7778626638138,564.7848305326419,566.339014332614,566.1080677427283,558.9517210283046,553.7778020791988,545.4413013066677,539.689397060765,538.4407619837232,759.5295889228158
hm105/x15y10_ba_cold_f22_std,hm105,2425,0,0,0.02269421935403717,4.6335780155595334e-05,0.0,0.5366979899285285,-0.5299651215781888,1.0,-0.5299651215781888,0.6,0.37694428173348277,0.37694428173348277,18.776450844893684,9.676571609671935,13.873728060288327,12.730554247245655,9.31184883024295,11.640802589920213,15.68069740721487,21.046209238255994,28.398985911227385,50.42854018535137,0.004765534214483428,0.0026262168377175644,0.00026552458126466065,0.0004300210294851784,0.0004496935435894988,-0.00032969129971880366,-0.0001761082319794083,0.0016117865826794627,0.005443456493307841,0.007561449823052148,642.9051537643064,568.031488797511,549.0940518650341,570.0765062148873,597.7041670104717,582.3158968749295,555.0108896520171,528.5510918033068,511.4313303847888,704.7270825068169
hm105/x15y10_ba_hot_f28_mean,hm105,2425,0,0,-0.05971668146762423,-0.0006694627617701839,0.0,-0.7960759345816911,-0.14399361428792148,-0.9999999999999998,-0.9999999999999998,-0.9272727272727272,0.4393091636484463,0.5606908363515538,25.566025463605637,31.79731497636057,30.0512854359496,25.666990721075322,23.46962545166039,17.714542344419833,13.316307789470148,4.180766511908199,-6.190276748554662,-23.085217461939717,-0.01127095265221463,-0.007764358226185769,-0.0045615070357061934,-0.0019046895613332908,-0.00043847678999573526,9.48285641897486e-05,-0.0007298049475957229,-0.0034855240831622425,-0.008951610925061833,-0.020035123048788347,486.8477358500062,490.6357497128797,500.910215776832,510.7520152214492,525.3884790324461,542.4902493701749,563.7910529098801,587.5774676228909,624.2044373030069,720.0018703155147
hm105/x15y10_ba_hot_f28_p75,hm105,2425,0,0,-0.05781527509088113,-0.0007210386837186038,0.0,-0.7907193759017612,-0.11590008286573023,-1.0,-1.0,-0.9272727272727272,0.43071060057844124,0.5692893994215588,24.55953923598252,31.082972830412306,29.248290532449516,25.64219170304586,22.849174876681996,18.92457099619061,13.341588127155523,5.887093819006771,-4.295747234644473,-24.735089569241055,-0.010737443368044953,-0.007317045832661751,-0.004280548716169188,-0.0018505335151159483,-0.00040552142050465795,0.0001523511774951602,-0.0005153889148107118,-0.00301944566695232,-0.008216794303792359,-0.02090386584660585,489.08295253058947,492.8321393836547,502.8229576686247,513.5935451374763,526.3444697014462,539.7368463783248,557.9871498342067,583.945232619173,619.5638223468445,727.8369720708238
hm105/x15y10_ba_hot_f28_p95,hm105,2425,0,0,-0.05764417923166612,-0.0008046709832889786,0.0,-0.8649627750802441,-0.3073520219449229,-1.0,-1.0,-0.9272727272727272,0.41785834480690615,0.5821416551930937,26.12721308679878,30.553391569110968,29.376544981938473,26.345388906282263,22.199114112633904,19.84212209293631,14.969289206366346,6.373143308858146,-2.7645070201648188,-30.575368373035523,-0.010416674658049054,-0.006872451706660198,-0.004137775147233764,-0.0019102563921342798,-0.00041370493222806805,0.00020673423636768064,-0.00021676841263050016,-0.002633801717101648,-0.0077193517349591415,-0.02272545778374816,492.49118447635976,497.5420625449647,506.8329498475593,515.656671877829,525.2674850120007,540.934435135027,555.5128095123338,577.8533757100315,616.6475051437775,728.5358915399122
hm105/x15y10_ba_hot_f28_trend,hm105,2424,1,0,-0.0004271815241405991,-2.2870309982896495e-05,0.0,0.08051606525894912,1.0,-1.0,-1.0,-0.030303030303030304,-9.603688832796076,10.603688832796058,3.3756015583613688,13.842326464764856,17.45966542444537,19.450771713733953,20.57239840653466,20.78044393805138,18.98739381181971,14.697036641844395,10.604777594866682,5.969490663617757,0.004562103125873146,0.0008232294528258378,-0.00048184621132962396,-0.0007249328143614016,-0.00029567446062744515,0.0003293864569466429,0.0007945488012338479,0.00036038734676587,-0.00106884334948525,-0.0047026695619993225,605.4808507559595,580.9693076438585,565.738749765264,552.5874826173132,556.2946494814784,545.2468038150055,543.1527667570653,545.1894406666377,552.9708023796226,581.3534552430392
hm105/x15y10_buy_cold_f22_corr_f28,hm105,2425,0,0,-0.005330965887985925,9.794040135666129e-05,0.0,0.3747391227443151,0.9999999999999999,-0.7352157407336438,-0.7352157407336438,-0.030303030303030304,-0.5594432437864942,1.5594432437864942,-5.264245734400942,14.434944174264457,19.75476751616041,22.46514962417642,23.75058232836447,22.893903051000663,21.267088702361054,16.85971668301034,9.633715630913969,11.657146390178655,0.005937351611244217,7.025690602494928e-05,-0.0012797633875143905,-0.0012297994229133235,-0.00046088076211873644,0.00041186414439639015,0.0008978700744900037,4.115085358137111e-05,-0.002710405820241379,-0.007106550486291688,554.09702396334,538.4805724040714,531.740601835759,527.3945385612305,529.9328800582634,533.2583484574722,543.3234954067273,560.739502530727,586.0720967184924,673.3129827443158
